"","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood","district","property_type","room_type","accommodates","bedrooms","price","minimum_nights","maximum_nights","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable"
"141",2017-03-14,"within a day",1,1,"TRUE",1,"TRUE","TRUE","Bath Beach","Brooklyn","Entire apartment","Entire place",6,2,180,10,1125,98,10,10,10,10,10,10,"FALSE"
"142",2012-07-18,"within a few hours",1,1,"TRUE",1,"TRUE","TRUE","Gowanus","Brooklyn","Entire apartment","Entire place",5,2,175,30,1125,99,10,10,10,10,10,10,"FALSE"
"143",2017-10-03,"within a day",1,1,"FALSE",1,"TRUE","TRUE","SoHo","Manhattan","Entire apartment","Entire place",4,2,1599,30,1125,100,10,10,10,10,10,10,"FALSE"
"144",2011-04-19,"within a few hours",1,1,"FALSE",1,"TRUE","TRUE","Williamsburg","Brooklyn","Entire apartment","Entire place",3,2,119,30,1125,99,10,10,10,10,10,10,"FALSE"
"145",2013-08-23,"within a few hours",1,1,"TRUE",1,"TRUE","TRUE","West Village","Manhattan","Entire apartment","Entire place",4,2,365,30,1125,100,10,10,10,10,10,10,"FALSE"
"146",2018-10-30,"within a few hours",1,1,"TRUE",1,"TRUE","TRUE","Ridgewood","Queens","Entire apartment","Entire place",4,2,115,30,1125,99,10,10,10,10,10,10,"TRUE"
"147",2019-02-11,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Williamsburg","Brooklyn","Entire apartment","Entire place",6,2,110,30,1125,97,10,10,10,10,10,10,"TRUE"
"148",2019-10-04,"within a few hours",1,1,"FALSE",1,"TRUE","TRUE","Flatbush","Brooklyn","Entire apartment","Entire place",3,2,95,30,1125,96,10,10,10,10,10,10,"FALSE"
"149",2016-01-12,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","South Slope","Brooklyn","Entire apartment","Entire place",5,2,155,30,1125,100,10,10,10,10,10,10,"TRUE"
"150",2019-08-16,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Hell's Kitchen","Manhattan","Entire apartment","Entire place",4,2,129,30,1125,100,10,10,10,10,10,10,"FALSE"
"151",2012-04-29,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Harlem","Manhattan","Entire apartment","Entire place",4,2,170,30,1125,100,10,10,10,10,10,10,"TRUE"
"152",2016-09-28,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire apartment","Entire place",4,2,90,14,1125,100,10,10,10,10,10,10,"TRUE"
"153",2019-03-02,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Bay Ridge","Brooklyn","Entire apartment","Entire place",5,2,64,1,1125,100,10,10,10,10,10,10,"TRUE"
"154",2016-02-03,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","South Slope","Brooklyn","Entire apartment","Entire place",6,2,145,3,1125,99,10,10,10,10,10,10,"FALSE"
"155",2018-06-07,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Harlem","Manhattan","Entire apartment","Entire place",6,2,298,3,1125,100,10,10,10,10,10,10,"FALSE"
"156",2013-03-17,"within an hour",1,1,"TRUE",1,"TRUE","FALSE","Williamsburg","Brooklyn","Entire apartment","Entire place",6,2,350,3,1125,97,10,10,10,10,10,10,"FALSE"
"157",2012-06-11,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Harlem","Manhattan","Entire apartment","Entire place",4,1,180,3,1125,97,10,10,10,10,10,10,"TRUE"
"158",2015-06-27,"within a few hours",1,1,"FALSE",1,"TRUE","TRUE","Crown Heights","Brooklyn","Entire apartment","Entire place",3,1,112,3,1125,100,10,10,10,10,10,10,"FALSE"
"159",2016-01-04,"within a few hours",1,1,"TRUE",1,"TRUE","TRUE","Tribeca","Manhattan","Entire apartment","Entire place",3,1,300,6,1125,98,10,10,10,10,10,10,"FALSE"
"160",2013-05-10,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Civic Center","Manhattan","Entire apartment","Entire place",3,1,360,5,1125,100,10,10,10,10,10,10,"FALSE"
"161",2016-06-19,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Astoria","Queens","Entire apartment","Entire place",4,1,80,31,1125,99,10,10,10,10,10,10,"TRUE"
"162",2011-11-27,"within a few hours",1,1,"TRUE",1,"TRUE","TRUE","West Village","Manhattan","Entire apartment","Entire place",3,1,349,4,1125,98,10,10,10,10,10,10,"TRUE"
"163",2017-05-12,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Brooklyn Heights","Brooklyn","Entire apartment","Entire place",3,1,196,3,1125,99,10,10,10,10,10,10,"FALSE"
"164",2014-10-12,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Harlem","Manhattan","Entire apartment","Entire place",4,1,189,30,1125,99,10,10,10,10,10,10,"TRUE"
"165",2015-10-28,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Kips Bay","Manhattan","Entire apartment","Entire place",3,1,100,30,1125,100,10,10,10,10,10,10,"FALSE"
"166",2014-05-15,"within a day",1,1,"FALSE",1,"TRUE","TRUE","Sunset Park","Brooklyn","Entire apartment","Entire place",3,1,70,30,1125,96,10,10,10,10,10,10,"FALSE"
"167",2018-11-14,"within an hour",1,1,"TRUE",1,"TRUE","FALSE","Bushwick","Brooklyn","Entire apartment","Entire place",4,1,185,3,1125,98,10,10,10,10,10,10,"TRUE"
"168",2019-02-19,"within an hour",1,1,"TRUE",1,"TRUE","FALSE","Arden Heights","Staten Island","Entire apartment","Entire place",4,1,94,30,1125,98,10,10,10,10,10,10,"TRUE"
"169",2014-04-04,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Crown Heights","Brooklyn","Entire apartment","Entire place",3,1,75,30,1125,98,10,10,10,10,10,10,"TRUE"
"170",2016-09-19,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Brighton Beach","Brooklyn","Entire apartment","Entire place",4,1,100,5,1125,100,10,10,10,10,10,10,"TRUE"
"171",2012-02-11,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Morningside Heights","Manhattan","Entire apartment","Entire place",4,1,140,6,1125,100,10,10,10,10,10,10,"TRUE"
"172",2019-02-13,"within an hour",1,1,"TRUE",1,"TRUE","FALSE","Long Island City","Queens","Entire apartment","Entire place",4,1,110,13,1125,98,10,10,10,10,10,10,"FALSE"
"173",2014-03-19,"within an hour",1,1,"FALSE",1,"TRUE","FALSE","Flatbush","Brooklyn","Entire apartment","Entire place",4,1,175,3,1125,100,10,10,10,10,10,10,"FALSE"
"174",2020-09-13,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Washington Heights","Manhattan","Entire apartment","Entire place",4,1,79,30,1125,100,10,10,10,10,10,10,"TRUE"
"175",2013-04-15,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Greenpoint","Brooklyn","Entire apartment","Entire place",2,1,110,30,1125,100,10,10,10,10,10,10,"TRUE"
"176",2013-05-26,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Fort Greene","Brooklyn","Entire apartment","Entire place",2,1,150,30,1125,97,10,10,10,10,10,10,"FALSE"
"177",2010-11-26,"within a day",1,1,"FALSE",1,"TRUE","TRUE","Chelsea","Manhattan","Entire apartment","Entire place",2,1,150,30,1125,100,10,10,10,10,10,10,"FALSE"
"178",2013-03-30,"within a day",1,1,"TRUE",1,"TRUE","TRUE","Williamsburg","Brooklyn","Entire apartment","Entire place",2,1,96,40,1125,97,10,10,10,10,10,10,"FALSE"
"179",2015-07-30,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Williamsburg","Brooklyn","Entire apartment","Entire place",2,1,89,20,1125,95,10,10,10,10,10,10,"FALSE"
"180",2017-02-04,"within a few hours",1,1,"TRUE",1,"TRUE","TRUE","Hell's Kitchen","Manhattan","Entire apartment","Entire place",2,1,190,7,1125,100,10,10,10,10,10,10,"FALSE"
"181",2011-07-05,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Fort Greene","Brooklyn","Entire apartment","Entire place",2,1,60,30,1125,100,10,10,10,10,10,10,"FALSE"
"182",2015-04-25,"within a day",1,1,"FALSE",1,"TRUE","FALSE","Midwood","Brooklyn","Entire apartment","Entire place",2,1,70,30,1125,98,10,10,10,10,10,10,"TRUE"
"183",2013-10-29,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Chelsea","Manhattan","Entire apartment","Entire place",2,1,111,14,1125,99,10,10,10,10,10,10,"FALSE"
"184",2012-08-14,"within a day",1,1,"TRUE",1,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire apartment","Entire place",2,1,72,30,1125,100,10,10,10,10,10,10,"FALSE"
"185",2018-10-02,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Fort Greene","Brooklyn","Entire apartment","Entire place",2,1,190,4,1125,99,10,10,10,10,10,10,"TRUE"
"186",2012-05-09,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Clinton Hill","Brooklyn","Entire apartment","Entire place",2,1,134,28,1125,100,10,10,10,10,10,10,"FALSE"
"187",2012-09-24,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Carroll Gardens","Brooklyn","Entire apartment","Entire place",2,1,140,30,1125,100,10,10,10,10,10,10,"FALSE"
"188",2016-01-07,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Hell's Kitchen","Manhattan","Entire apartment","Entire place",2,1,275,3,1125,97,10,10,10,10,10,10,"FALSE"
"189",2011-02-25,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Upper West Side","Manhattan","Entire apartment","Entire place",2,1,144,3,1125,100,10,10,10,10,10,10,"FALSE"
"190",2012-03-05,"within a few hours",1,1,"FALSE",1,"TRUE","TRUE","SoHo","Manhattan","Entire apartment","Entire place",2,1,150,30,1125,98,10,10,10,10,10,10,"FALSE"
"191",2019-10-16,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Bushwick","Brooklyn","Entire apartment","Entire place",2,1,110,30,1125,100,10,10,10,10,10,10,"FALSE"
"192",2018-06-03,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Bushwick","Brooklyn","Entire apartment","Entire place",2,1,200,30,1125,100,10,10,10,10,10,10,"FALSE"
"193",2013-07-04,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Chelsea","Manhattan","Entire apartment","Entire place",2,1,155,7,1125,100,10,10,10,10,10,10,"TRUE"
"194",2014-09-22,"within a day",1,1,"FALSE",1,"TRUE","TRUE","Kips Bay","Manhattan","Entire apartment","Entire place",2,1,150,29,1125,100,10,10,10,10,10,10,"FALSE"
"195",2014-12-12,"within a day",1,1,"TRUE",1,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire apartment","Entire place",2,1,50,30,1125,100,10,10,10,10,10,10,"TRUE"
"196",2012-08-14,"within a day",1,1,"TRUE",1,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire apartment","Entire place",2,1,72,30,1125,100,10,10,10,10,10,10,"FALSE"
"197",2013-03-27,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Greenpoint","Brooklyn","Entire apartment","Entire place",2,1,91,5,1125,100,10,10,10,10,10,10,"FALSE"
"198",2019-02-21,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire apartment","Entire place",2,1,107,30,1125,100,10,10,10,10,10,10,"TRUE"
"199",2018-10-21,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","St. Albans","Queens","Entire apartment","Entire place",2,1,62,1,1125,97,10,10,10,10,10,10,"FALSE"
"200",2019-06-28,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Hell's Kitchen","Manhattan","Entire apartment","Entire place",2,1,101,1,1125,99,10,10,10,10,10,10,"FALSE"
"201",2018-06-03,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Bushwick","Brooklyn","Entire apartment","Entire place",2,1,78,1,1125,99,10,10,10,10,10,10,"TRUE"
"202",2017-11-07,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Astoria","Queens","Entire apartment","Entire place",3,1,111,1,1125,100,10,10,10,10,10,10,"FALSE"
"203",2014-08-04,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","West Village","Manhattan","Entire apartment","Entire place",4,1,215,2,1125,100,10,10,10,10,10,10,"FALSE"
"204",2013-02-07,"within an hour",1,1,"TRUE",1,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire apartment","Entire place",3,2,135,2,1125,99,10,10,10,10,10,10,"FALSE"
"205",2012-01-25,"within a day",1,1,"FALSE",1,"TRUE","TRUE","Bay Ridge","Brooklyn","Entire apartment","Entire place",5,1,85,2,1125,97,10,10,10,10,10,10,"FALSE"
"206",2016-05-07,"within an hour",1,1,"FALSE",1,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire apartment","Entire place",4,1,119,2,1125,98,10,10,10,10,10,10,"FALSE"
"207",2017-06-15,"within an hour",1,1,"TRUE",1,"TRUE","FALSE","East Village","Manhattan","Entire apartment","Entire place",2,1,250,2,1125,97,10,10,10,10,10,10,"TRUE"
"208",2018-02-02,"within an hour",1,1,"TRUE",1,"TRUE","FALSE","Upper West Side","Manhattan","Entire apartment","Entire place",2,1,145,2,1125,100,10,10,10,10,10,10,"TRUE"
"209",2019-07-14,"within an hour",1,1,"FALSE",1,"TRUE","FALSE","Upper West Side","Manhattan","Entire apartment","Entire place",4,1,115,2,1125,100,10,10,10,10,10,10,"FALSE"
"210",2012-01-30,"within an hour",1,0.75,"FALSE",1,"TRUE","TRUE","Midtown","Manhattan","Entire apartment","Entire place",4,2,269,30,1125,96,9,9,9,9,10,9,"FALSE"
"211",2014-08-25,"within a few hours",1,0.5,"FALSE",1,"TRUE","TRUE","Flatlands","Brooklyn","Entire apartment","Entire place",5,2,125,30,1125,87,9,8,9,9,8,9,"FALSE"
"212",2014-03-08,"within an hour",1,0.99,"FALSE",1,"TRUE","TRUE","Upper East Side","Manhattan","Entire apartment","Entire place",5,2,105,2,1125,90,9,9,9,9,10,9,"FALSE"
"213",2014-05-07,"within a few hours",1,0.92,"FALSE",1,"TRUE","TRUE","Bensonhurst","Brooklyn","Entire apartment","Entire place",4,2,103,30,1125,91,9,9,10,9,9,9,"TRUE"
"214",2017-04-26,"within an hour",1,0.96,"FALSE",1,"TRUE","TRUE","Flatbush","Brooklyn","Entire apartment","Entire place",3,1,77,1,1125,91,9,9,9,9,9,9,"TRUE"
"215",2017-12-05,"within a few hours",1,0.67,"FALSE",1,"TRUE","FALSE","Flatbush","Brooklyn","Entire apartment","Entire place",5,3,205,2,1125,89,9,10,10,9,9,9,"FALSE"
"216",2019-01-12,"within a few hours",1,0.88,"FALSE",1,"TRUE","TRUE","Nolita","Manhattan","Entire apartment","Entire place",3,1,92,6,1125,89,9,9,9,9,10,9,"FALSE"
"217",2019-04-04,"within an hour",1,0.64,"FALSE",1,"TRUE","TRUE","Chinatown","Manhattan","Entire apartment","Entire place",5,2,139,4,1125,87,9,10,8,9,9,9,"FALSE"
"218",2019-05-28,"within an hour",1,0.82,"FALSE",1,"TRUE","TRUE","SoHo","Manhattan","Entire apartment","Entire place",6,2,105,1,1125,92,9,10,9,9,10,9,"FALSE"
"219",2019-05-20,"within an hour",1,0.94,"FALSE",1,"TRUE","TRUE","Hell's Kitchen","Manhattan","Entire apartment","Entire place",4,1,239,1,1125,90,9,9,10,9,10,9,"FALSE"
"220",2016-04-02,"within an hour",1,0.57,"TRUE",1,"TRUE","TRUE","East Flatbush","Brooklyn","Entire apartment","Entire place",10,1,150,1,1125,93,9,9,9,9,9,9,"FALSE"
"221",2015-08-14,"within an hour",1,0.94,"FALSE",1,"TRUE","TRUE","Prospect-Lefferts Gardens","Brooklyn","Entire apartment","Entire place",8,2,95,2,1125,86,9,9,10,9,9,9,"FALSE"
"222",2019-12-11,"within an hour",1,0.98,"FALSE",1,"TRUE","TRUE","East Village","Manhattan","Entire apartment","Entire place",4,1,199,2,1125,80,9,9,8,9,10,9,"TRUE"
"223",2016-09-11,"within a few hours",1,0.97,"FALSE",1,"TRUE","TRUE","Two Bridges","Manhattan","Entire apartment","Entire place",5,2,80,30,1125,91,9,9,9,9,9,9,"TRUE"
"224",2012-01-09,"within a day",1,0,"FALSE",1,"TRUE","TRUE","East Village","Manhattan","Entire apartment","Entire place",4,1,225,30,1125,93,10,10,9,9,10,9,"FALSE"
"225",2013-09-17,"within a day",1,0.75,"FALSE",1,"TRUE","TRUE","Washington Heights","Manhattan","Entire apartment","Entire place",4,2,69,30,1125,94,10,9,10,9,9,9,"TRUE"
"226",2013-02-18,"within a few hours",1,0.67,"FALSE",1,"TRUE","TRUE","Williamsburg","Brooklyn","Entire apartment","Entire place",2,1,70,30,1125,91,10,9,9,9,10,9,"FALSE"
"227",2013-10-12,"within a few hours",1,0.22,"FALSE",1,"TRUE","TRUE","Williamsburg","Brooklyn","Entire apartment","Entire place",2,1,148,3,1125,94,10,9,9,9,10,9,"FALSE"
"228",2015-11-18,"within a few hours",1,0.94,"FALSE",1,"TRUE","TRUE","Fort Greene","Brooklyn","Entire apartment","Entire place",6,2,194,7,1125,94,10,9,9,9,10,9,"TRUE"
"229",2013-09-24,"within a few hours",1,0,"TRUE",1,"TRUE","TRUE","Chelsea","Manhattan","Entire apartment","Entire place",4,3,215,30,1125,88,10,8,10,9,10,9,"FALSE"
"230",2018-01-16,"within a few hours",1,0.96,"FALSE",1,"TRUE","TRUE","East New York","Brooklyn","Entire apartment","Entire place",4,2,95,30,1125,95,10,9,10,9,8,9,"TRUE"
"231",2013-10-09,"within a few hours",1,0.25,"FALSE",1,"TRUE","TRUE","NoHo","Manhattan","Entire apartment","Entire place",4,1,295,2,1125,96,10,10,9,9,10,9,"FALSE"
"232",2012-06-04,"within a few hours",1,0.78,"FALSE",1,"TRUE","TRUE","Port Morris","Bronx","Entire apartment","Entire place",2,1,118,6,1125,94,10,10,9,9,9,9,"FALSE"
"233",2017-03-14,"within a few hours",1,0.79,"FALSE",1,"TRUE","TRUE","Theater District","Manhattan","Entire apartment","Entire place",6,2,100,2,1125,94,10,10,9,9,10,9,"FALSE"
"234",2019-06-12,"within an hour",1,0.98,"FALSE",1,"TRUE","TRUE","Theater District","Manhattan","Entire apartment","Entire place",5,2,320,3,1125,86,8,9,9,9,9,9,"TRUE"
"235",2014-07-31,"within an hour",1,0.89,"FALSE",1,"TRUE","TRUE","Sunset Park","Brooklyn","Entire apartment","Entire place",4,2,42,2,1125,85,10,8,10,9,10,9,"FALSE"
"236",2014-01-08,"within a day",1,0,"FALSE",1,"TRUE","TRUE","Little Italy","Manhattan","Entire apartment","Entire place",3,1,130,2,1125,84,8,8,9,9,10,8,"FALSE"
"237",2012-08-29,"within a day",1,0.6,"FALSE",1,"TRUE","FALSE","Crown Heights","Brooklyn","Entire apartment","Entire place",4,2,80,5,1125,81,9,9,9,9,8,8,"FALSE"
"238",2016-06-01,"within an hour",1,0.75,"FALSE",1,"TRUE","TRUE","Crown Heights","Brooklyn","Entire apartment","Entire place",4,1,124,2,1125,90,9,9,10,9,9,8,"FALSE"
"239",2013-06-25,"within a few hours",1,0,"FALSE",1,"TRUE","TRUE","East Village","Manhattan","Entire apartment","Entire place",4,1,250,30,1125,100,10,10,10,9,10,10,"FALSE"
"240",2018-11-09,"within an hour",1,0.97,"FALSE",1,"TRUE","TRUE","East Harlem","Manhattan","Entire apartment","Entire place",3,1,180,30,1125,85,8,9,9,9,9,8,"TRUE"
"241",2014-08-05,"within an hour",1,0.33,"FALSE",1,"TRUE","TRUE","Washington Heights","Manhattan","Entire apartment","Entire place",2,1,80,30,1125,100,10,10,10,9,10,10,"TRUE"
"242",2019-11-13,"within an hour",1,0.97,"FALSE",1,"TRUE","FALSE","Carroll Gardens","Brooklyn","Entire apartment","Entire place",4,1,126,3,1125,96,9,10,10,9,10,10,"FALSE"
"243",2013-08-04,"within a few hours",1,0.87,"FALSE",1,"TRUE","TRUE","Upper East Side","Manhattan","Entire apartment","Entire place",4,1,120,1,1125,86,8,9,9,9,10,8,"FALSE"
"244",2008-09-10,"within a day",1,0,"FALSE",1,"TRUE","FALSE","Clinton Hill","Brooklyn","Entire apartment","Entire place",2,1,60,30,1125,80,10,6,10,4,10,10,"FALSE"
"245",2014-03-04,"within an hour",1,0.6,"FALSE",1,"TRUE","TRUE","Prospect-Lefferts Gardens","Brooklyn","Entire apartment","Entire place",2,2,115,30,1125,80,8,6,8,8,8,6,"FALSE"
"246",2019-11-10,"within an hour",1,0.68,"FALSE",1,"TRUE","TRUE","Brighton Beach","Brooklyn","Entire apartment","Entire place",5,1,259,5,1125,73,7,7,7,7,7,7,"FALSE"
"247",2013-03-05,"within a few hours",1,0,"FALSE",1,"TRUE","FALSE","Brooklyn Heights","Brooklyn","Entire apartment","Entire place",2,1,300,30,1125,83,9,7,9,10,10,8,"FALSE"
"248",2013-03-06,"within a few hours",1,0.92,"FALSE",1,"TRUE","TRUE","Astoria","Queens","Entire apartment","Entire place",2,1,85,30,1125,88,10,9,9,10,10,9,"FALSE"
"249",2015-04-24,"within an hour",1,0.94,"FALSE",1,"TRUE","TRUE","SoHo","Manhattan","Entire apartment","Entire place",2,1,85,31,1125,95,10,9,9,10,10,10,"FALSE"
"250",2014-10-01,"within an hour",1,0.97,"TRUE",1,"TRUE","TRUE","Gravesend","Brooklyn","Entire apartment","Entire place",2,1,85,2,1125,96,10,10,9,10,9,10,"FALSE"
"251",2014-08-01,"within an hour",1,0.78,"FALSE",1,"TRUE","TRUE","Chelsea","Manhattan","Entire apartment","Entire place",1,1,114,7,1125,93,10,9,9,10,10,10,"FALSE"
"252",2016-04-09,"within an hour",1,0.36,"FALSE",1,"TRUE","TRUE","Midtown","Manhattan","Entire apartment","Entire place",2,1,119,30,1125,93,10,9,9,10,10,9,"FALSE"
"253",2009-11-17,"within a few hours",1,0.8,"TRUE",1,"TRUE","TRUE","Williamsburg","Brooklyn","Entire apartment","Entire place",2,1,155,5,1125,91,10,9,9,10,10,9,"FALSE"
"254",2012-04-29,"within a day",1,0.8,"TRUE",1,"TRUE","TRUE","East Harlem","Manhattan","Entire apartment","Entire place",2,2,80,7,1125,95,10,9,9,10,9,10,"FALSE"
"255",2013-04-21,"within a day",1,0.5,"FALSE",1,"TRUE","TRUE","Cobble Hill","Brooklyn","Entire apartment","Entire place",3,2,110,4,1125,94,10,10,9,10,10,10,"FALSE"
"256",2014-06-15,"within a few hours",1,0,"FALSE",1,"TRUE","TRUE","Williamsburg","Brooklyn","Entire apartment","Entire place",2,1,150,7,1125,98,10,9,9,10,10,10,"FALSE"
"257",2016-03-17,"within an hour",1,0.75,"FALSE",1,"TRUE","TRUE","Brooklyn Heights","Brooklyn","Entire apartment","Entire place",4,1,206,30,1125,95,10,9,9,10,10,10,"FALSE"
"258",2015-03-18,"within an hour",1,0,"FALSE",1,"TRUE","FALSE","Greenpoint","Brooklyn","Entire apartment","Entire place",6,2,164,5,1125,96,9,9,9,10,10,9,"FALSE"
"259",2014-01-22,"within an hour",1,0.89,"FALSE",1,"TRUE","TRUE","Upper West Side","Manhattan","Entire apartment","Entire place",3,1,135,2,1125,90,9,9,9,10,10,9,"FALSE"
"260",2018-12-12,"within a day",1,0.54,"FALSE",1,"TRUE","FALSE","Briarwood","Queens","Entire apartment","Entire place",4,1,75,4,1125,92,9,9,9,10,9,9,"FALSE"
"261",2014-07-27,"within an hour",1,0.61,"TRUE",1,"TRUE","TRUE","Woodside","Queens","Entire apartment","Entire place",3,1,80,2,1125,97,10,10,9,10,10,9,"FALSE"
"262",2014-08-21,"within an hour",1,0.93,"FALSE",1,"TRUE","TRUE","Park Slope","Brooklyn","Entire apartment","Entire place",2,1,180,30,1125,98,10,10,9,10,10,10,"FALSE"
"263",2019-03-14,"within a few hours",1,0.91,"FALSE",1,"TRUE","FALSE","Hell's Kitchen","Manhattan","Entire apartment","Entire place",2,1,52,20,1125,92,9,9,9,10,10,9,"FALSE"
"264",2016-08-25,"within a day",1,0.53,"FALSE",1,"TRUE","TRUE","East Village","Manhattan","Entire apartment","Entire place",2,1,110,3,1125,98,10,10,9,10,10,10,"FALSE"
"265",2011-10-04,"within a day",1,0.2,"FALSE",1,"TRUE","TRUE","Williamsburg","Brooklyn","Entire apartment","Entire place",2,1,75,30,1125,80,9,7,9,10,10,8,"FALSE"
"266",2011-12-11,"within an hour",1,0.38,"TRUE",1,"TRUE","TRUE","East Village","Manhattan","Entire apartment","Entire place",5,2,200,30,1125,100,10,10,9,10,9,9,"FALSE"
"267",2012-12-11,"within an hour",1,0.98,"TRUE",1,"TRUE","TRUE","Downtown Brooklyn","Brooklyn","Entire apartment","Entire place",4,1,169,2,1125,96,10,9,9,10,10,9,"FALSE"
"268",2019-04-04,"within an hour",1,0.64,"FALSE",1,"TRUE","TRUE","Chinatown","Manhattan","Entire apartment","Entire place",6,2,106,5,1125,80,8,8,9,10,9,7,"FALSE"
"269",2013-11-06,"within an hour",1,0.97,"FALSE",1,"TRUE","TRUE","Upper East Side","Manhattan","Entire apartment","Entire place",3,1,70,5,1125,92,10,9,9,10,10,9,"TRUE"
